Authoritariansm,SDO,CRT,Conspiracy,Paranoia,LOC_1,LOC2,LOC3,TIS,Alt,Agreeableness,Conscientiousness,Neuroticism,Openness,Extraversion,Ireland$MigrantAttitudes1,Ireland$MigrantAttitudes2,Ireland$C19_Infected_Binary,Ireland$C19_SomeoneClose_Infected_Binary,Ireland$Vax_Self_Binary,Ireland$�..Sex,Ireland$Occupation_Binary,Ireland$Education_Binary,Trust_Scientist,Trust_Doctor
0.136808524,1.061840519,-0.643021258,-0.390807256,-1.526192182,0.31931229,1.079117271,0.113032277,0.22058023,-0.907850219,6,6,6,6,6,8,8,0,0,1,1,1,1,3,3
0.428626732,-0.990895932,-0.643021258,-0.348921125,-0.566506122,-0.21922753,-1.208536025,0.169156451,-1.288675007,0.654955145,10,6,9,9,10,8,8,0,0,0,0,1,1,4,4
0.360325216,0.109397609,-0.643021258,0.41498611,1.508463908,2.318520947,-0.951439037,1.855263314,2.430003648,0.876659967,7,7,6,5,6,10,10,1,1,1,1,1,1,5,4
-1.312190295,-0.352501095,-0.643021258,0.800051445,0.77072586,0.770163799,0.235820125,-0.114791718,-2.021279556,-2.248356726,6,7,3,6,6,3,3,0,0,1,1,0,1,4,4
-0.616184916,0.208689801,-0.643021258,0.042042348,-0.012437431,0.026509752,0.406697257,-0.002263949,-0.25795355,0.104235776,8,6,8,8,7,7,7,0,0,1,1,1,1,3,3
-0.994017276,0.379582336,1.503089667,-0.987272842,2.251940803,-0.21922753,1.22395261,1.155111295,-0.490226237,-0.75033853,5,10,8,10,3,10,10,0,0,1,0,1,1,4,3
-0.96612819,0.980793518,1.503089667,0.500748021,0.683299177,-0.162908941,-0.260673992,0.317288972,-0.715794789,-0.964699518,4,5,6,8,2,4,6,0,0,0,1,1,0,4,3
-0.096694603,-0.280661888,0.121682753,0.358756766,0.554325502,0.562545515,0.406697257,0.113032277,1.024698737,0.163245866,6,7,8,8,8,8,10,0,0,1,1,1,1,4,4
0.601012265,0.658057571,-0.643021258,0.128470958,0.158648529,0.855855458,0.457249602,0.288735715,1.142987779,0.569323905,6,10,6,7,7,9,7,1,0,0,0,1,1,5,4
0.4087862,-1.027446569,-0.643021258,0.552400637,0.233899035,0.123819731,-0.203240321,0.085085482,-0.613017849,0.246921177,6,9,7,7,6,6,6,0,0,1,1,1,1,4,4
-0.166223899,0.405754352,0.121682753,0.542600209,0.307492137,0.31931229,0.571422373,0.113032277,0.007858971,-0.040583956,7,8,5,7,5,3,5,0,0,0,0,1,1,2,3
-0.495043208,0.52984996,0.444417946,0.226205482,-1.526192182,-0.638011997,-0.260673992,-0.479665133,0.686204135,-0.907850219,8,9,2,6,6,8,8,0,0,1,1,1,1,4,4
1.583481203,1.267154826,0.121682753,2.00189255,-1.526192182,-0.617442914,-0.395947164,-0.285000859,-0.649543524,1.237094528,6,6,4,6,5,6,6,0,0,1,0,0,1,3,3
0.060603492,1.611735075,-0.643021258,0.429857523,0.587139288,0.181846499,-0.203240321,0.085085482,-0.804557567,0.819972096,6,9,6,8,6,1,1,0,0,1,0,1,0,5,4
0.136808524,1.244764203,-0.643021258,-0.15996785,0.26189657,-0.716730029,-0.318857974,0.436573876,2.641914222,0.851112892,8,7,5,6,7,7,10,0,0,1,0,0,1,5,5
0.014889828,1.212057846,-0.643021258,-0.090602957,-0.158045243,-0.617442914,1.09133977,0.651174616,1.472893654,-0.907850219,6,6,6,6,6,5,10,0,0,1,0,1,1,1,3
-0.270828268,0.812254742,-0.643021258,-0.973837039,-0.029196043,-0.638011997,0.457249602,-0.200899432,1.398595485,0.703379289,3,5,4,6,6,7,5,0,0,1,0,1,1,4,5
1.542004071,-0.774272308,0.868779879,0.090198264,0.574973302,0.260226294,0.053206693,1.089061772,0.996385393,0.332630703,4,7,8,7,4,8,9,0,0,1,0,0,1,3,3
0.109402826,0.840898002,0.868779879,-0.229257329,1.000571848,0.31931229,0.507221005,0.317288972,-0.312861761,-1.01240034,6,6,5,6,6,5,5,0,0,0,1,1,1,2,2
0.886646663,0.84802105,0.121682753,-0.177083972,-0.636246757,0.833389714,-0.278215982,1.026149073,-0.649543524,0.032526148,8,8,4,6,4,2,2,0,0,1,1,1,1,2,2
0.154848206,0.582976358,0.121682753,-0.270468804,0.165948187,0.281062786,0.941067619,-0.059749043,-0.586147837,-0.733088622,8,7,4,7,7,4,4,0,0,0,1,1,1,3,4
0.904006599,0.391754937,-0.643021258,0.195908835,1.32163368,1.630440811,-0.034820661,0.805866213,1.91284136,0.342113251,8,4,4,7,6,8,10,1,1,1,1,1,1,4,5
-0.354872526,-2.033919582,-0.643021258,-0.212582726,-1.526192182,-0.086441263,-0.904896461,-0.624430391,1.312672964,1.12111018,10,9,6,10,7,6,10,0,0,1,0,0,1,4,4
-1.506706878,0.33994254,0.121682753,-0.183072119,0.548695685,1.654937005,1.208385574,1.057534833,0.22058023,-1.851222688,6,6,5,6,6,10,8,0,0,1,1,1,1,4,4
-0.555768546,-1.609567436,0.975433204,-1.002495674,-1.526192182,0.31931229,1.079117271,0.113032277,2.356205058,1.437097384,9,8,3,6,8,8,7,0,0,1,1,1,1,5,5
0.419680246,0.178067621,-0.643021258,1.499262506,0.20000555,-0.387269868,-1.307037133,0.057211654,1.342515364,2.05022748,7,5,4,6,5,10,8,0,0,1,0,0,1,4,4
-0.078356694,1.168143932,-0.643021258,0.400530991,0.256916695,-0.429006267,-1.567582422,-0.285000859,-0.201809011,0.015684678,7,10,3,6,7,1,1,0,0,1,1,1,0,3,4
0.704566593,1.263408055,-0.643021258,0.418204978,1.209713938,1.158281457,-0.034820661,0.26027381,1.595745378,0.074207747,6,7,5,5,6,9,7,1,1,0,1,1,1,5,3
0.795489479,0.272859368,-0.643021258,-0.103392917,-0.142692081,0.31931229,-1.006928546,-0.312261959,-0.108974567,0.163245866,9,9,6,9,9,3,5,0,0,1,0,1,1,5,5
0.894300162,0.555969682,0.868779879,-0.339900624,-0.786570379,-1.164880335,-0.395947164,-0.851996645,1.121670423,-0.596821535,9,9,3,6,7,7,5,0,0,1,1,1,1,3,4
0.314542338,0.042100461,0.444417946,0.626292482,1.313459553,0.123819731,1.45460134,0.345935654,-0.606922778,1.375335491,7,8,10,9,5,5,5,0,0,0,0,1,1,2,2
0.904006599,0.56199531,-0.643021258,0.69522583,1.388589181,1.630440811,0.667865326,0.963790031,1.791225382,0.647858201,5,7,4,6,5,7,10,1,0,1,1,1,1,5,5
-0.277074609,0.161760896,0.868779879,-0.004035904,0.562842691,0.31931229,0.457249602,0.866892126,0.611680612,0.617849713,4,6,8,6,8,7,7,0,0,1,0,0,1,4,4
1.11360609,0.073425131,-0.643021258,-0.379185517,1.585292882,1.93757589,-0.951439037,1.288598573,1.791225382,0.475264689,5,6,6,4,6,8,10,1,1,1,1,1,1,4,5
0.021731826,-0.307676636,-0.643021258,-0.542392351,-0.315017227,0.008937729,-0.536601338,-0.999703618,-0.586147837,-0.310592233,8,9,4,7,6,9,10,0,0,0,0,1,1,2,4
0.553636843,0.263645429,-0.643021258,1.408194853,0.785732294,-0.21922753,-1.307037133,0.26027381,-0.040126972,-0.405236967,5,4,8,8,5,5,5,0,0,0,1,1,1,4,3
-0.458257632,0.007573744,0.698896189,-0.286948891,-1.526192182,-1.518511267,-0.587607422,-0.481855842,0.380697114,2.05022748,10,8,3,3,9,8,7,0,0,1,0,1,1,5,5
-0.833332728,0.183223246,1.503089667,-0.572872645,0.362589493,0.983046853,1.208385574,0.678617788,0.031664085,-1.275286629,8,8,8,6,7,7,6,0,0,0,0,1,1,4,4
-0.254894309,1.267439362,0.975433204,0.886099049,-0.523175855,0.562545515,0.053206693,1.057534833,-1.572086907,-0.459408384,6,7,7,9,8,4,5,0,0,0,0,1,1,4,3
-2.1541215,-0.358408094,0.868779879,-0.896524532,-1.526192182,-0.199326502,0.355583302,-0.02992945,0.904577062,2.05022748,10,7,3,9,3,9,9,0,0,1,1,1,1,4,4
0.67497258,-0.503855619,-0.643021258,-0.164070635,-1.526192182,-1.721310144,-1.567582422,-1.152342852,1.716741033,1.793033649,7,6,2,2,10,7,10,0,0,1,0,1,1,5,5
0.501316061,0.213864155,1.503089667,0.395988142,-1.087987664,-0.818516551,-0.599901519,0.994901692,1.701235298,-0.596821535,5,7,3,6,7,7,10,0,0,1,0,1,1,5,5
0.57715996,-1.558740355,-0.643021258,-0.039050795,-1.284239529,0.086526643,0.355583302,-1.620902498,0.22058023,2.05022748,7,9,6,7,8,5,4,0,0,1,0,1,0,4,5
-0.507269022,-0.046207276,-0.643021258,0.43155361,-1.526192182,0.357765467,0.619971911,0.436573876,0.348391893,0.910128174,6,5,8,8,8,7,7,0,0,1,0,1,0,4,4
-0.023725357,0.477502158,0.975433204,-0.728793007,-0.034661671,0.123819731,1.588365897,-0.059749043,0.038683746,-0.75044423,5,6,6,6,6,4,4,0,0,0,0,1,1,3,4
0.584348398,0.710462372,-0.643021258,-0.335652971,1.284597203,0.624150242,1.588365897,0.286448096,0.137346891,0.022965114,6,7,8,7,4,8,8,0,0,1,0,1,0,3,3
0.060958327,0.282668008,-0.643021258,-0.563404275,1.168068982,-1.260165291,0.853294114,0.317288972,0.202875565,-0.476875159,7,4,7,5,6,6,4,0,0,0,1,1,1,1,5
-0.145045375,-0.33768245,0.868779879,-1.013511481,0.164779111,0.086526643,-1.208536025,-0.395681192,1.756242362,-0.183429934,6,7,4,9,6,8,10,0,0,1,1,1,1,5,5
-1.312190295,1.011809795,-0.643021258,1.084624852,1.439991723,-0.519993926,-0.739532747,-0.510855523,-0.874190091,-0.00624241,9,9,3,6,5,8,4,0,0,1,1,1,0,5,4
-0.729951184,-1.843228451,0.975433204,-0.889900553,-0.523175855,0.260226294,0.941067619,0.286448096,1.121670423,0.186930147,7,5,6,5,5,10,10,0,0,1,0,1,0,4,5
-1.106878179,-0.700474497,-0.643021258,0.036732875,-0.001849898,-0.21922753,-0.536601338,-0.286685226,0.264165824,1.525013786,10,7,5,7,6,7,7,0,0,1,1,1,0,4,4
-0.105609326,0.65953344,-0.643021258,-0.382248691,0.49176188,0.31931229,1.079117271,0.113032277,0.031664085,-1.185216752,5,6,6,6,7,4,6,0,0,0,0,1,1,2,2
2.09322576,-0.701532385,-0.643021258,0.835004016,1.685423057,-0.961733151,-0.456252273,-1.182725368,0.580166589,-0.804948257,6,7,6,7,10,10,5,0,0,0,0,1,1,3,4
0.20639077,-0.847812359,-0.643021258,0.718809184,0.785732294,0.046752364,1.025702315,0.288735715,0.858050753,-0.318195799,7,5,7,9,3,4,5,0,0,1,1,1,0,3,4
0.706198878,0.086047297,-0.643021258,0.904651189,0.927508344,0.498643262,-0.163610051,0.26027381,-1.401674736,0.496308459,6,6,7,5,7,10,10,0,0,1,0,1,1,1,1
-0.005566279,-0.381381936,0.868779879,-0.41856094,-0.595079665,-0.638011997,-0.395947164,-0.452382048,-0.474658338,-1.449808531,8,5,5,7,5,8,8,0,0,1,0,1,0,4,5
-0.719524945,0.145493628,0.975433204,-0.732139804,-0.23393252,0.144288471,0.853294114,-0.941744441,0.904577062,-0.749969491,5,7,9,7,9,8,7,0,0,1,1,1,0,4,4
0.805717847,-0.057909246,0.975433204,-0.302329047,0.028098181,0.123819731,-0.336644221,0.317288972,0.769257238,0.097608444,9,8,3,6,5,8,8,0,0,1,0,0,1,5,5
-0.719524945,0.015427823,0.121682753,0.670739315,-0.020953334,-0.12383119,-0.185979592,0.141054995,0.22058023,-1.514634252,3,5,9,6,5,5,5,0,0,0,0,0,0,3,3
0.756923104,1.211257754,-0.643021258,-0.551523611,1.675918172,0.161281558,1.518210655,1.223804488,0.077168324,-1.547561092,7,5,6,7,7,10,5,0,0,0,1,1,0,3,3
0.680885027,0.532609519,-0.643021258,0.823449272,1.142947186,0.520180633,0.571422373,0.436573876,0.297075171,0.163245866,7,7,6,7,5,8,9,0,0,1,0,1,1,3,4
-0.192433384,0.783470156,0.444417946,-0.171861747,-0.152367336,-0.330913679,0.355583302,-0.622729852,0.611680612,-0.556181987,7,7,7,6,8,6,7,0,0,0,0,0,1,4,4
0.628256083,0.723105092,0.121682753,-0.21867961,1.108135322,0.31931229,1.079117271,0.113032277,0.191459145,0.112967496,7,9,5,8,7,9,5,0,0,0,0,1,1,5,5
-1.302957469,-1.184535894,1.503089667,1.000652853,2.584444537,0.748842729,-0.090360037,0.589455032,0.82441434,-0.368683329,3,8,10,6,2,8,7,0,0,1,0,1,1,4,4
0.114833915,0.756970062,-0.643021258,0.865472915,-0.361794598,-0.294539906,-0.203240321,-1.028957162,-0.649543524,-0.040583956,7,8,5,7,9,6,5,0,0,1,0,1,1,2,1
-1.837717553,-1.609567436,-0.643021258,2.301845529,0.522072621,-0.465653335,0.182949117,0.436573876,-2.021279556,-0.258244205,6,10,4,8,8,1,1,0,0,0,0,0,1,2,2
-1.369616755,0.369504463,-0.643021258,0.510226627,-1.526192182,-0.387269868,0.0592214,-1.656183355,0.297075171,-1.22562745,8,6,4,6,6,8,7,0,0,1,0,1,1,4,4
-2.1541215,-2.033919582,1.503089667,-0.250374261,1.484964907,1.514247487,1.99839715,2.076381347,-0.740567332,-0.099657446,5,2,8,6,4,7,10,0,0,1,0,1,0,4,4
-0.550297806,-0.106118905,0.444417946,-0.384943175,0.905628989,1.200814633,1.079117271,0.866892126,0.031664085,0.700255667,7,5,9,5,3,7,5,0,0,1,1,1,0,4,3
0.050068326,0.402909285,-0.643021258,-0.153272777,0.220449692,-0.162908941,1.486736559,0.25799343,0.22058023,-0.992399188,6,5,7,7,6,6,5,0,0,1,0,1,1,3,3
-1.186994279,-0.584763076,0.444417946,-0.597879273,0.300137761,0.281062786,0.355583302,-0.02992945,1.342515364,1.375335491,8,6,6,6,9,7,10,0,0,1,0,1,1,4,5
0.706198878,-0.032489124,-0.643021258,0.070081284,2.156153505,2.509036668,-1.057039372,1.855263314,2.641914222,1.336521661,6,6,6,6,6,10,10,1,1,1,0,1,1,5,5
0.506792491,0.858029619,-0.643021258,-0.584067596,0.49176188,0.459431008,0.729243641,0.803427621,0.488093389,-1.211334252,4,8,6,6,8,4,4,0,0,0,0,1,1,4,4
-1.369616755,-2.033919582,0.121682753,-0.61306261,0.32221749,0.667102291,-0.185979592,-0.114791718,0.031664085,0.686101814,7,5,10,10,6,10,9,1,0,1,0,1,0,5,5
0.107179712,-0.041580399,-0.643021258,1.15933821,0.727281305,1.402735876,1.079117271,1.461009824,-1.101122066,-0.875592041,7,8,6,6,7,4,6,0,0,1,1,1,1,3,5
-1.437616841,-0.907947842,-0.643021258,1.309722495,-0.091969336,0.240309183,-1.4480207,-1.152342852,-1.015253603,-0.441471035,7,6,9,7,4,1,5,0,0,0,0,1,0,3,4
-0.442821248,-0.645643327,-0.643021258,0.316473583,0.527263469,-1.096275418,-1.144138831,-0.650291232,1.759400699,2.05022748,9,9,7,7,7,5,5,0,0,1,1,1,0,4,2
0.696068859,0.906353176,0.121682753,-0.386341172,-0.880565798,-0.943038651,0.794473098,-1.483922049,0.062773818,0.698036943,8,7,6,6,8,5,10,0,0,0,1,1,1,3,4
-0.223557624,0.898174388,0.444417946,-1.327257403,0.50927351,-0.294539906,1.588365897,-0.452382048,0.963569676,-1.953364828,6,6,7,5,5,3,6,0,1,0,1,1,1,2,3
0.12499619,-0.158587828,-0.643021258,-0.572489586,-0.027205728,-0.330913679,-1.006928546,0.288735715,0.380697114,-0.172670428,7,8,4,6,7,6,4,0,0,1,1,0,0,3,5
0.428626732,0.569468924,0.868779879,1.252635243,0.064769591,0.144288471,-1.307037133,0.616683657,0.477704863,-0.737187967,7,5,4,7,6,7,7,0,0,1,1,1,1,4,5
1.246967014,0.775983998,0.975433204,0.189439593,0.055571362,-0.920636387,-0.260673992,0.648784465,-0.384884426,1.028031939,9,8,5,6,7,7,8,0,0,1,1,1,1,5,5
-0.487014757,0.262213551,-0.643021258,0.761424611,1.253745173,1.047767118,0.619971911,1.45832267,0.144601788,-0.510742516,8,7,6,6,6,8,8,0,0,1,1,1,1,4,4
0.715137978,0.874056208,-0.643021258,-1.031495869,0.419323257,0.219586812,2.284854501,-1.154772153,0.380697114,-0.315968721,6,6,9,6,5,7,5,0,0,1,0,1,0,4,4
-0.606120878,0.517166502,1.503089667,-0.429062544,-1.526192182,0.181846499,0.406697257,0.317288972,-0.382454234,-0.370285679,8,7,4,7,6,6,7,0,0,1,1,0,1,5,5
-1.698691253,-0.218325199,-0.643021258,1.701682713,-0.404880868,1.748476304,-1.567582422,-0.229917133,-1.572086907,0.584809381,8,3,6,7,4,6,4,0,0,1,1,0,0,1,3
-0.260005444,-0.759407695,0.121682753,1.152146654,-1.526192182,0.626999295,-1.567582422,-0.968311059,0.769257238,-0.089419829,8,8,4,6,10,10,10,0,0,0,1,1,1,4,4
-1.348072929,-0.565911597,0.121682753,0.309397215,0.084901283,0.646051446,0.123621476,1.152551163,0.881340619,2.05022748,10,7,6,6,10,10,10,0,0,1,1,1,1,2,4
-0.39150514,-1.279968651,-0.643021258,-1.484220284,0.873368936,-0.758033763,-0.781497193,1.026149073,-1.192997389,-1.986879752,8,10,5,8,2,1,3,1,0,1,1,1,1,4,4
-0.774948396,-1.777294449,0.121682753,-0.069213672,0.97957191,-1.518511267,0.123621476,0.990474769,-0.543722619,-0.208911163,6,5,5,3,9,10,10,0,0,0,0,1,0,4,3
-0.922356503,-1.134794506,-0.643021258,1.140962334,2.077703471,2.509036668,0.914806838,1.026149073,0.27112394,0.324493337,5,6,9,6,7,4,6,1,0,1,0,1,0,5,5
-1.484523542,-1.511219105,0.698896189,-0.948544685,-0.70205651,-1.140387955,-1.307037133,-0.509167449,-0.734384185,1.360137833,10,10,4,9,9,10,10,0,0,1,1,1,1,5,5
-1.129496506,-0.484026543,0.121682753,-0.103504726,-0.081281595,-0.837335839,0.069656898,-1.215832616,0.380697114,-0.297119926,7,7,7,8,5,4,5,0,0,1,1,1,0,5,5
0.386167687,0.785834779,-0.643021258,-0.659961265,2.251940803,1.313037064,0.619971911,1.223804488,-0.186174054,-0.591705484,7,6,7,7,5,5,4,0,0,1,0,0,1,4,4
-0.395615271,0.149171148,-0.643021258,0.675694118,0.7197935,0.833389714,0.391272419,0.648784465,-0.009143217,-0.508346999,6,9,4,8,8,8,8,0,0,1,1,0,0,4,4
0.877451921,1.224727652,-0.643021258,-0.081637007,0.749850233,-1.334201793,1.558282107,-0.479665133,0.394659359,-0.771075063,8,6,5,4,5,7,4,0,1,1,1,1,0,3,4
0.782480828,1.187320601,0.121682753,1.43244499,0.528485707,-0.372520176,0.914806838,-0.481855842,0.195545441,-0.622384188,4,10,6,6,10,7,5,0,0,0,0,1,1,4,4
0.628370435,0.060733926,0.121682753,1.362661673,1.241855638,0.833389714,1.066820711,-0.002263949,-0.886851963,-2.131373896,4,6,10,8,5,8,8,0,0,1,1,1,0,3,2
0.613331442,0.254541608,0.868779879,-1.000005716,-0.317819443,0.833389714,0.339991745,0.436573876,0.904577062,0.631648861,9,7,6,7,3,8,8,0,0,1,1,1,1,4,3
-0.440058368,-1.721658065,0.252470802,0.465348906,-0.098339338,1.699939304,1.401541777,1.387047675,0.22058023,2.05022748,9,4,6,6,9,5,7,0,0,0,0,1,0,4,4
0.421418319,0.372746993,0.444417946,-0.705832617,-0.605683082,0.541781367,0.288170321,-0.14224064,1.260091895,-1.180678157,6,5,6,8,5,8,7,0,0,0,1,1,0,3,4
-1.837717553,-1.055348316,-0.643021258,0.308702823,0.875834802,0.440851216,-0.220563335,-0.146135587,-1.401674736,-0.258995848,2,7,10,6,5,10,9,0,0,1,0,0,1,5,5
-0.731238741,1.291697712,0.444417946,0.219548492,0.677483502,-0.920636387,1.45460134,-1.28241782,-2.021279556,-1.611110891,6,5,5,5,7,5,4,0,0,0,1,1,0,2,4
0.85529194,0.350268438,0.121682753,-0.456932611,-1.526192182,-1.721310144,2.297956385,-1.483922049,-0.649543524,0.496840422,6,6,6,6,6,10,10,0,0,1,1,1,1,2,2
1.103789371,-0.190542786,0.868779879,-0.581933265,0.233899035,-1.072494431,2.343342128,-0.538202963,-0.397642989,-0.541859084,6,7,5,7,7,3,4,0,0,0,0,0,1,1,1
1.452333864,1.061840519,-0.643021258,0.364844472,0.390301881,0.31931229,-0.336644221,0.317288972,-1.288675007,0.360382929,4,6,9,8,5,10,10,0,0,0,0,0,1,3,1
1.225522469,0.634045644,-0.643021258,0.161968615,0.634293999,1.313037064,0.441996809,1.026149073,0.059940586,0.104235776,8,7,5,6,7,7,7,0,0,1,1,1,1,4,4
-0.66726183,-2.033919582,0.868779879,0.619560124,0.172560383,-1.334201793,0.303924243,-0.341194372,-2.021279556,0.527405288,7,6,10,10,4,9,10,0,0,0,0,1,0,2,1
1.056335446,0.61111049,0.121682753,-0.049803903,0.270397453,0.624150242,-0.760393907,0.465627773,-0.453992273,0.075817774,7,8,7,7,7,5,5,0,0,1,0,1,1,4,4
-0.31328241,0.200391604,0.444417946,-0.0577913,0.064769591,-0.483133673,0.406697257,-0.228229888,0.062773818,-0.031132053,8,8,4,7,6,3,3,0,0,0,1,1,1,4,4
0.358731989,1.300245365,1.503089667,1.037648745,0.556379145,0.31931229,1.079117271,0.113032277,-0.740567332,0.044319042,6,8,6,8,7,8,7,0,0,0,1,1,1,3,2
-1.450078783,-2.033919582,0.444417946,-0.785764696,0.359532021,-0.369923555,0.571422373,0.171415291,-0.384884426,0.993687138,5,8,10,7,8,5,5,0,0,1,1,1,1,5,5
-0.079494309,1.949514986,0.121682753,-0.161259163,-0.087630976,0.417660184,2.343342128,-1.483922049,0.622489894,-1.224531236,6,7,7,7,6,5,5,0,0,0,1,1,0,3,4
-0.053574135,-1.016794558,0.444417946,-0.783279777,0.132080831,-1.518511267,-0.599901519,-0.395681192,-0.676563499,0.163245866,6,6,4,7,8,7,8,0,0,1,0,1,0,3,3
-0.50637409,0.130843599,-0.643021258,-0.423232947,0.243061241,0.581436806,1.444732008,0.465627773,-0.180346421,-0.568897692,7,7,7,7,8,1,4,0,0,1,0,1,0,3,4
0.508913583,-0.39327828,0.121682753,1.652050416,-0.688534597,0.378885413,-0.090360037,0.347708276,0.850378514,0.432122523,8,9,5,5,8,8,9,0,0,0,0,1,1,3,3
0.161223178,-0.461005448,-0.643021258,0.635856922,0.096416604,-0.815707633,-1.307037133,0.141054995,-0.649543524,1.375335491,7,10,8,8,2,1,1,0,0,1,0,1,1,4,4
0.284026544,0.981409028,-0.643021258,-2.245149392,1.499676163,0.459431008,1.038242683,0.113032277,-0.251721018,0.300504871,6,5,6,5,5,8,7,0,0,0,1,1,1,2,3
0.629544605,-2.033919582,0.252470802,0.205465181,-0.998172386,-0.560525428,-1.567582422,0.648784465,0.188222409,0.968356829,6,9,4,10,7,5,6,0,0,1,0,1,1,3,3
-1.024847573,-2.033919582,0.252470802,-0.356894665,-0.41530361,0.281062786,-0.712728719,-0.941744441,0.297075171,-0.273891205,9,9,6,6,5,10,10,0,0,1,0,1,1,3,4
0.199327331,0.624397756,1.503089667,-0.049916455,0.523294894,0.918762181,-0.146486723,0.085085482,0.22058023,-0.635406262,7,9,4,7,9,6,6,0,0,1,0,1,1,4,4
-1.722157898,0.178067621,0.868779879,-1.013622787,0.109093437,0.729543612,1.558282107,0.494784519,0.850378514,-1.547078522,5,3,7,9,9,8,9,0,0,1,1,0,1,5,4
0.097930403,0.216350491,1.503089667,-0.386860693,0.494189428,-0.31443154,0.507221005,0.436573876,0.188222409,0.421765718,6,6,5,7,7,8,6,0,0,1,1,1,1,4,4
0.489773851,-0.635079542,1.503089667,0.525302367,0.986866168,0.983046853,1.119184925,0.738629895,0.22058023,0.097608444,7,6,6,8,6,4,6,0,0,1,1,1,1,4,4
-1.205013482,0.209940086,1.503089667,-0.4972133,-0.925123539,-0.920636387,0.355583302,-0.395681192,-0.516962046,-0.907850219,7,8,4,8,5,9,8,0,0,1,1,1,0,4,4
-0.06686535,-0.542502448,-0.643021258,0.916860835,0.770188707,-0.717600258,0.193154563,0.866892126,0.996385393,-0.276707196,8,6,6,8,3,7,5,0,0,1,1,1,0,2,5
0.572943428,-0.575995856,-0.643021258,0.753129017,0.49176188,0.983046853,0.507221005,0.89759317,-0.753310043,0.631648861,4,6,7,5,8,4,4,0,0,1,0,1,1,2,3
-0.068030509,0.946783137,1.503089667,-0.313251555,-0.204183893,0.31931229,-1.237571375,-1.246757886,1.783268465,0.163245866,10,6,4,6,4,8,6,0,0,1,0,0,1,4,5
0.937881636,0.959938462,-0.643021258,-1.28928102,0.855636688,0.161281558,1.444732008,-0.032147198,-0.11235071,2.05022748,9,10,6,9,7,3,3,1,0,1,0,1,0,3,4
0.55877525,0.405754352,-0.643021258,0.416537919,0.77072586,0.983046853,1.025702315,0.085085482,0.22058023,0.163245866,6,6,5,6,7,7,7,0,0,1,1,1,1,3,3
0.805601283,0.717062368,-0.643021258,-0.195177093,-0.498066845,-1.096275418,0.69655177,-0.114791718,0.22058023,0.163245866,9,8,6,6,9,7,7,0,0,1,1,1,0,4,4
-0.107341199,0.456395431,0.121682753,1.44878894,-0.029591225,-0.984478765,-1.307037133,0.524045779,-0.805264012,-0.289892863,9,8,6,6,9,9,10,0,0,0,0,0,1,4,4
-1.279267361,-2.033919582,0.121682753,0.627863411,-1.526192182,-0.964684694,-1.567582422,0.231901085,1.024698737,1.213617875,10,10,3,6,10,9,10,0,0,0,0,0,1,4,1
-0.018611707,-1.192164859,0.698896189,0.629419485,0.313673202,-0.294539906,0.472449103,-0.255532483,0.22058023,-0.907850219,4,7,6,8,3,8,8,1,0,0,0,1,1,4,4
2.188045522,1.329555763,-0.643021258,2.301845529,-0.020953334,-1.721310144,-1.567582422,1.125242878,1.929848373,1.382400955,7,10,8,9,8,5,1,0,0,1,0,1,1,5,5
1.07590086,-0.078609074,0.121682753,-0.551523611,-1.526192182,0.584269909,-0.853061953,-0.565591434,0.380697114,0.163245866,9,10,2,7,7,6,8,0,0,1,0,1,1,4,4
0.798770903,1.21276843,-0.643021258,-0.314808488,-0.812391787,0.31931229,-0.278215982,0.113032277,0.769257238,0.364880729,8,8,6,5,7,8,5,0,0,0,0,0,1,3,5
0.136808524,1.061840519,-0.643021258,-0.551523611,1.893533504,0.31931229,1.079117271,0.113032277,0.22058023,-0.907850219,6,6,6,6,6,5,5,0,0,0,1,1,0,3,3
-1.992495073,-0.737053363,-0.643021258,0.629419485,-0.925123539,1.426566398,1.377928501,0.113032277,0.007858971,2.05022748,7,10,4,10,10,8,8,0,0,0,1,1,1,3,4
0.136808524,1.061840519,-0.643021258,-0.368711119,0.568491197,0.31931229,0.983782319,-1.551610994,0.661661553,-0.907850219,6,6,5,6,6,5,5,0,0,0,1,0,0,3,2
0.504088384,1.214278726,1.503089667,-0.523566477,1.219093395,-1.721310144,0.941067619,0.463292213,0.622489894,-0.991933727,9,4,6,8,6,10,10,0,0,1,1,1,1,1,3
-0.886761338,-0.764862485,1.503089667,-1.357385935,-1.526192182,0.163957038,-0.456252273,0.288735715,0.697120743,-0.913626064,9,7,3,4,6,10,10,0,0,0,1,1,1,5,5
-0.485201128,0.901857204,0.444417946,-1.115317762,1.26480026,1.470297646,1.617912523,0.434246497,-0.182901883,-2.009572059,6,4,5,6,2,4,3,0,0,1,1,1,1,5,5
0.23597206,0.087214649,-0.643021258,-0.797518608,0.510087391,0.48085241,0.457249602,-0.114791718,-2.021279556,-0.508346999,4,8,4,7,3,4,4,0,0,1,1,1,0,4,4
0.136808524,1.609028722,-0.643021258,-0.097042857,1.313459553,0.983046853,0.619971911,0.648784465,-0.649543524,0.163245866,4,8,8,8,6,7,7,0,0,0,0,1,1,2,2
-0.318665052,0.511517484,0.252470802,2.301845529,-1.526192182,1.177528308,0.375796558,1.670500679,0.156015776,0.473707305,4,8,4,6,9,6,10,0,0,1,1,1,1,5,5
